t=0  22:05:43,53     01.05.2019;;;;;;;;
time;Ug;CosPhi;Ie;Qg;Pg;Uf;Fg Hz;Alpha gr
18,970;0,969;0,930;0,374;0,143;0,208;0,373;50,010;87,800
18,980;0,970;0,934;0,372;0,144;0,208;0,370;50,000;86,000
18,990;0,969;0,934;0,373;0,144;0,208;0,368;50,000;86,500
19,000;0,970;0,934;0,374;0,142;0,208;0,367;50,000;84,900
19,010;0,969;0,934;0,376;0,143;0,208;0,368;50,000;85,600
19,020;0,970;0,934;0,378;0,144;0,209;0,370;50,000;84,900
19,030;0,969;0,930;0,379;0,144;0,208;0,372;50,010;85,700
19,040;0,970;0,934;0,380;0,143;0,208;0,373;50,000;85,100
19,050;0,969;0,930;0,381;0,142;0,207;0,375;50,000;84,800
19,060;0,969;0,934;0,382;0,142;0,208;0,377;50,000;84,800
19,070;0,969;0,934;0,384;0,142;0,208;0,381;50,000;84,400
19,080;0,970;0,930;0,386;0,142;0,207;0,385;50,000;84,600
19,090;0,969;0,930;0,388;0,142;0,207;0,387;50,000;86,500
19,100;0,970;0,930;0,388;0,142;0,207;0,387;50,000;86,500
19,110;0,969;0,930;0,385;0,143;0,207;0,386;50,000;87,400
19,120;0,970;0,930;0,382;0,143;0,207;0,383;50,000;87,300
19,130;0,969;0,930;0,378;0,143;0,207;0,380;50,000;86,500
19,140;0,969;0,934;0,377;0,143;0,208;0,378;50,000;86,500
19,150;0,969;0,934;0,378;0,143;0,208;0,376;50,010;85,900
19,160;0,970;0,934;0,378;0,142;0,208;0,376;50,000;86,700
19,170;0,969;0,934;0,378;0,143;0,208;0,375;50,000;86,500
19,180;0,969;0,930;0,377;0,144;0,208;0,373;50,000;86,400
19,190;0,969;0,934;0,376;0,143;0,208;0,372;50,000;86,100
19,200;0,969;0,930;0,376;0,143;0,207;0,371;50,010;85,900
19,210;0,969;0,930;0,377;0,143;0,207;0,372;50,000;85,600
19,220;0,969;0,930;0,377;0,142;0,207;0,372;50,000;85,800
19,230;0,969;0,934;0,378;0,142;0,207;0,373;50,010;86,000
19,240;0,969;0,934;0,378;0,142;0,207;0,373;50,000;86,000
19,250;0,969;0,934;0,377;0,142;0,207;0,373;50,000;86,200
19,260;0,969;0,934;0,377;0,142;0,207;0,373;50,000;86,200
19,270;0,969;0,934;0,377;0,142;0,207;0,372;50,000;86,200
19,280;0,969;0,934;0,376;0,142;0,207;0,372;50,010;86,200
19,290;0,969;0,934;0,376;0,142;0,207;0,371;50,000;86,100
19,300;0,969;0,930;0,376;0,141;0,206;0,371;50,000;86,300
19,310;0,969;0,934;0,375;0,141;0,207;0,371;50,000;86,200
19,320;0,969;0,934;0,375;0,142;0,207;0,370;50,000;86,000
19,330;0,969;0,930;0,375;0,141;0,206;0,370;50,000;85,700
19,340;0,969;0,934;0,375;0,140;0,207;0,370;50,010;85,500
19,350;0,969;0,934;0,377;0,140;0,207;0,372;50,000;85,600
19,360;0,969;0,935;0,378;0,139;0,206;0,373;50,000;85,400
19,370;0,969;0,935;0,379;0,139;0,206;0,375;50,000;85,000
19,380;0,970;0,935;0,380;0,139;0,206;0,377;50,010;85,000
19,390;0,969;0,934;0,381;0,139;0,207;0,378;50,010;85,200
19,400;0,969;0,934;0,382;0,138;0,207;0,380;50,000;85,700
19,410;0,969;0,935;0,382;0,138;0,206;0,381;50,000;85,900
19,420;0,969;0,935;0,382;0,138;0,206;0,382;50,010;85,800
19,430;0,969;0,935;0,381;0,138;0,206;0,382;50,000;86,400
19,440;0,969;0,935;0,381;0,139;0,206;0,382;50,000;86,600
19,450;0,968;0,934;0,380;0,139;0,207;0,381;50,000;86,600
19,460;0,969;0,930;0,379;0,140;0,206;0,380;50,000;86,200
19,470;0,968;0,935;0,379;0,140;0,206;0,380;50,000;86,300
19,480;0,969;0,934;0,379;0,140;0,207;0,380;50,000;86,600
19,490;0,968;0,934;0,378;0,141;0,207;0,378;50,000;87,700
19,500;0,969;0,934;0,376;0,140;0,207;0,375;50,000;87,900
19,510;0,968;0,930;0,373;0,140;0,206;0,371;50,000;87,600
19,520;0,969;0,934;0,371;0,141;0,207;0,367;50,000;86,100
19,530;0,968;0,934;0,370;0,141;0,207;0,366;50,000;86,700
19,540;0,969;0,934;0,370;0,141;0,207;0,365;50,000;86,300
19,550;0,968;0,934;0,371;0,141;0,207;0,363;50,000;86,700
19,560;0,969;0,934;0,371;0,140;0,207;0,362;50,010;86,900
19,570;0,968;0,930;0,370;0,139;0,206;0,361;50,000;86,600
19,580;0,969;0,935;0,369;0,138;0,206;0,360;50,000;86,000
19,590;0,968;0,935;0,369;0,138;0,206;0,360;50,010;85,600
19,600;0,969;0,935;0,370;0,138;0,206;0,362;50,000;85,100
19,610;0,968;0,935;0,372;0,137;0,206;0,363;50,000;84,800
19,620;0,969;0,935;0,375;0,137;0,206;0,367;50,000;83,800
19,630;0,968;0,935;0,379;0,136;0,205;0,372;50,000;84,300
19,640;0,969;0,935;0,382;0,135;0,205;0,377;50,010;84,200
19,650;0,968;0,935;0,385;0,135;0,205;0,382;50,010;84,800
19,660;0,969;0,935;0,387;0,134;0,206;0,386;50,000;85,600
19,670;0,968;0,939;0,386;0,134;0,206;0,387;50,000;86,200
19,680;0,969;0,935;0,385;0,135;0,205;0,387;50,010;86,500
19,690;0,968;0,939;0,384;0,135;0,206;0,388;50,010;86,700
19,700;0,969;0,939;0,383;0,135;0,206;0,387;50,010;87,000
19,710;0,968;0,935;0,381;0,136;0,205;0,385;50,010;88,400
19,720;0,969;0,935;0,378;0,135;0,205;0,381;50,000;87,100
19,730;0,968;0,935;0,375;0,135;0,205;0,378;50,000;87,300
19,740;0,969;0,935;0,374;0,135;0,206;0,375;50,010;85,600
19,750;0,968;0,935;0,374;0,135;0,206;0,375;50,000;86,700
19,760;0,969;0,935;0,375;0,135;0,206;0,373;50,000;87,500
19,770;0,968;0,935;0,373;0,136;0,206;0,370;50,000;88,000
19,780;0,969;0,935;0,370;0,136;0,206;0,366;50,000;87,300
19,790;0,968;0,935;0,368;0,136;0,205;0,363;50,000;87,800
19,800;0,969;0,935;0,365;0,136;0,205;0,358;50,010;86,200
19,810;0,968;0,935;0,365;0,136;0,205;0,357;50,000;86,600
19,820;0,969;0,935;0,366;0,136;0,206;0,356;50,000;85,500
19,830;0,968;0,935;0,367;0,135;0,206;0,357;50,000;86,300
19,840;0,969;0,935;0,368;0,135;0,205;0,356;50,000;87,000
19,850;0,968;0,935;0,366;0,134;0,205;0,355;50,000;87,300
19,860;0,969;0,935;0,364;0,133;0,205;0,352;50,000;86,900
19,870;0,968;0,939;0,363;0,133;0,205;0,351;50,010;86,100
19,880;0,969;0,935;0,363;0,133;0,205;0,347;50,010;85,700
19,890;0,968;0,935;0,364;0,132;0,205;0,352;50,010;85,300
19,900;0,969;0,939;0,366;0,132;0,205;0,355;50,010;84,000
19,910;0,968;0,935;0,370;0,131;0,204;0,358;50,000;83,500
19,920;0,969;0,935;0,374;0,130;0,204;0,360;50,010;83,200
19,930;0,968;0,939;0,379;0,131;0,205;0,371;50,010;83,100
19,940;0,969;0,939;0,383;0,130;0,205;0,377;50,010;83,300
19,950;0,968;0,939;0,386;0,129;0,205;0,380;50,000;85,500
19,960;0,969;0,935;0,387;0,130;0,205;0,382;50,000;86,100
19,970;0,968;0,935;0,384;0,129;0,205;0,382;50,000;88,300
19,980;0,968;0,939;0,379;0,129;0,205;0,378;50,010;88,300
19,990;0,968;0,939;0,374;0,129;0,206;0,373;50,010;87,400
20,000;0,969;0,939;0,371;0,129;0,206;0,371;50,010;86,600
20,010;0,968;0,939;0,371;0,129;0,206;0,367;50,010;88,400
20,020;0,969;0,935;0,369;0,129;0,206;0,363;50,000;87,900
20,030;0,968;0,939;0,365;0,129;0,206;0,358;50,000;88,400
20,040;0,969;0,939;0,362;0,129;0,206;0,353;50,010;87,500
20,050;0,968;0,939;0,360;0,129;0,206;0,348;50,010;86,300
20,060;0,969;0,939;0,360;0,129;0,206;0,347;50,000;85,400
20,070;0,968;0,944;0,362;0,128;0,207;0,347;50,000;85,300
20,080;0,969;0,944;0,365;0,128;0,207;0,348;50,010;85,600
20,090;0,968;0,939;0,365;0,128;0,206;0,348;50,010;85,800
20,100;0,969;0,939;0,365;0,128;0,207;0,350;50,010;85,600
20,110;0,968;0,939;0,366;0,127;0,207;0,350;50,010;85,800
20,120;0,969;0,944;0,366;0,127;0,207;0,351;50,000;86,100
20,130;0,968;0,939;0,365;0,127;0,206;0,350;50,000;86,300
20,140;0,968;0,939;0,364;0,127;0,206;0,350;50,010;86,800
20,150;0,968;0,939;0,363;0,126;0,206;0,348;50,010;86,700
20,160;0,968;0,944;0,362;0,126;0,207;0,347;50,010;86,600
20,170;0,968;0,939;0,361;0,125;0,206;0,347;50,010;86,000
20,180;0,968;0,939;0,361;0,125;0,206;0,346;50,010;86,100
20,190;0,968;0,939;0,362;0,124;0,206;0,346;50,010;86,300
20,200;0,968;0,939;0,362;0,124;0,206;0,346;50,010;86,300
20,210;0,968;0,944;0,361;0,123;0,206;0,345;50,010;86,200
20,220;0,968;0,939;0,361;0,123;0,206;0,346;50,000;86,000
20,230;0,968;0,944;0,361;0,123;0,207;0,346;50,010;85,400
20,240;0,968;0,944;0,363;0,122;0,207;0,347;50,010;84,900
20,250;0,967;0,939;0,365;0,122;0,205;0,350;50,000;85,200
20,260;0,968;0,944;0,367;0,121;0,206;0,352;50,010;85,400
20,270;0,968;0,939;0,369;0,121;0,206;0,355;50,010;85,500
20,280;0,968;0,944;0,369;0,121;0,207;0,356;50,010;85,900
20,290;0,967;0,944;0,368;0,121;0,206;0,357;50,010;86,800
20,300;0,968;0,944;0,367;0,121;0,207;0,356;50,010;86,900
20,310;0,967;0,944;0,365;0,121;0,206;0,356;50,000;86,700
20,320;0,968;0,944;0,364;0,121;0,207;0,355;50,000;86,400
20,330;0,967;0,944;0,364;0,120;0,206;0,355;50,010;86,600
20,340;0,968;0,944;0,364;0,121;0,207;0,353;50,010;86,900
20,350;0,967;0,944;0,363;0,120;0,206;0,352;50,010;87,900
20,360;0,968;0,944;0,361;0,121;0,207;0,350;50,010;86,800
20,370;0,967;0,944;0,359;0,119;0,206;0,347;50,010;87,100
20,380;0,968;0,944;0,358;0,121;0,207;0,345;50,000;87,000
20,390;0,967;0,944;0,357;0,119;0,206;0,342;50,000;87,500
20,400;0,968;0,944;0,355;0,119;0,207;0,340;50,010;87,000
20,410;0,967;0,944;0,354;0,118;0,206;0,337;50,000;86,200
20,420;0,968;0,948;0,354;0,118;0,208;0,337;50,000;85,500
20,430;0,967;0,948;0,356;0,117;0,207;0,337;50,010;85,300
20,440;0,968;0,943;0,358;0,118;0,208;0,338;50,010;86,000
20,450;0,967;0,943;0,358;0,117;0,207;0,338;50,010;86,900
20,460;0,967;0,943;0,356;0,117;0,207;0,337;50,000;87,200
20,470;0,967;0,943;0,354;0,117;0,207;0,336;50,000;86,700
20,480;0,967;0,948;0,353;0,117;0,208;0,335;50,010;86,100
20,490;0,967;0,948;0,353;0,116;0,207;0,335;50,000;85,800
20,500;0,967;0,948;0,354;0,115;0,207;0,335;50,000;86,100
20,510;0,967;0,948;0,355;0,116;0,208;0,335;50,010;86,100
20,520;0,967;0,948;0,355;0,116;0,207;0,335;50,010;86,100
20,530;0,966;0,948;0,355;0,115;0,207;0,336;50,010;84,700
20,540;0,967;0,943;0,357;0,116;0,207;0,338;50,010;84,300
20,550;0,966;0,948;0,360;0,114;0,207;0,342;50,000;85,100
20,560;0,967;0,948;0,363;0,114;0,207;0,345;50,000;85,000
20,570;0,966;0,948;0,364;0,113;0,207;0,348;50,010;86,100
20,580;0,967;0,948;0,364;0,112;0,207;0,350;50,010;85,900
20,590;0,967;0,953;0,363;0,112;0,207;0,351;50,010;87,200
20,600;0,967;0,948;0,361;0,111;0,206;0,348;50,010;87,800
20,610;0,966;0,953;0,357;0,110;0,207;0,345;50,010;88,100
20,620;0,967;0,953;0,354;0,110;0,207;0,341;50,010;87,800
20,630;0,966;0,953;0,352;0,110;0,206;0,338;50,010;86,600
20,640;0,967;0,953;0,351;0,109;0,206;0,337;50,010;85,300
20,650;0,966;0,953;0,354;0,109;0,206;0,338;50,010;85,100
20,660;0,967;0,948;0,358;0,109;0,206;0,342;50,010;83,900
20,670;0,966;0,953;0,361;0,108;0,206;0,346;50,000;84,900
20,680;0,967;0,953;0,364;0,108;0,206;0,350;50,000;85,400
20,690;0,966;0,953;0,365;0,108;0,207;0,351;50,010;86,100
20,700;0,967;0,953;0,365;0,107;0,206;0,353;50,010;85,800
20,710;0,966;0,953;0,364;0,107;0,206;0,353;50,010;87,000
20,720;0,967;0,953;0,362;0,107;0,206;0,353;50,010;87,000
20,730;0,966;0,953;0,360;0,107;0,206;0,351;50,000;87,500
20,740;0,967;0,953;0,359;0,107;0,207;0,348;50,000;87,000
20,750;0,966;0,953;0,357;0,108;0,207;0,346;50,010;86,700
20,760;0,967;0,953;0,356;0,107;0,207;0,346;50,010;86,000
20,770;0,966;0,953;0,356;0,107;0,207;0,345;50,000;85,700
20,780;0,967;0,953;0,358;0,106;0,207;0,345;50,010;85,800
20,790;0,966;0,953;0,359;0,106;0,207;0,345;50,010;86,200
20,800;0,967;0,948;0,359;0,106;0,206;0,345;50,010;86,400
20,810;0,966;0,953;0,358;0,106;0,206;0,343;50,010;86,500
20,820;0,966;0,953;0,356;0,105;0,207;0,342;50,010;87,500
20,830;0,965;0,957;0,354;0,105;0,207;0,340;50,010;87,400
20,840;0,967;0,953;0,352;0,105;0,206;0,337;50,010;86,800
20,850;0,966;0,957;0,351;0,105;0,207;0,336;50,010;86,900
20,860;0,966;0,953;0,350;0,106;0,206;0,333;50,010;87,500
20,870;0,966;0,953;0,348;0,106;0,206;0,331;50,010;87,700
20,880;0,966;0,953;0,345;0,106;0,206;0,327;50,000;87,500
20,890;0,966;0,953;0,343;0,104;0,206;0,325;50,000;86,900
20,900;0,966;0,957;0,343;0,104;0,207;0,322;50,010;86,600
20,910;0,966;0,953;0,344;0,103;0,206;0,321;50,010;86,500
20,920;0,966;0,958;0,344;0,101;0,206;0,322;50,010;85,500
20,930;0,966;0,953;0,347;0,101;0,205;0,323;50,010;84,400
20,940;0,966;0,958;0,350;0,100;0,206;0,327;50,010;84,200
20,950;0,966;0,958;0,354;0,100;0,206;0,331;50,010;85,000
20,960;0,966;0,958;0,355;0,098;0,206;0,335;50,010;86,300
20,970;0,966;0,958;0,354;0,097;0,205;0,335;50,010;86,700
20,980;0,966;0,958;0,352;0,097;0,205;0,335;50,010;86,900
20,990;0,966;0,958;0,350;0,096;0,205;0,333;50,010;86,700
21,000;0,966;0,958;0,348;0,096;0,205;0,332;50,010;86,500
21,010;0,965;0,958;0,348;0,095;0,205;0,332;50,010;86,100
21,020;0,966;0,958;0,349;0,094;0,204;0,332;50,010;85,100
21,030;0,965;0,958;0,351;0,094;0,204;0,335;50,010;84,500
21,040;0,966;0,963;0,355;0,094;0,205;0,340;50,000;84,000
21,050;0,966;0,958;0,360;0,093;0,204;0,345;50,000;84,500
21,060;0,966;0,958;0,363;0,093;0,204;0,348;50,010;85,600
21,070;0,965;0,963;0,362;0,092;0,205;0,351;50,010;87,000
21,080;0,966;0,963;0,360;0,091;0,205;0,351;50,010;87,700
21,090;0,965;0,963;0,357;0,092;0,205;0,348;50,010;87,400
21,100;0,966;0,958;0,355;0,091;0,205;0,347;50,010;87,000
21,110;0,965;0,958;0,354;0,090;0,205;0,346;50,010;87,300
21,120;0,966;0,963;0,353;0,090;0,205;0,345;50,010;87,000
21,130;0,966;0,963;0,353;0,090;0,205;0,342;50,010;86,900
21,140;0,966;0,963;0,352;0,090;0,206;0,342;50,010;87,000
21,150;0,965;0,963;0,352;0,090;0,206;0,340;50,010;87,300
21,160;0,966;0,963;0,350;0,091;0,206;0,338;50,010;87,300
21,170;0,965;0,963;0,349;0,090;0,206;0,336;50,010;87,400
21,180;0,966;0,963;0,348;0,090;0,206;0,335;50,010;87,300
21,190;0,965;0,963;0,347;0,089;0,206;0,332;50,010;87,400
21,200;0,966;0,958;0,346;0,088;0,205;0,331;50,010;87,400
21,210;0,965;0,963;0,345;0,089;0,206;0,330;50,010;87,400
21,220;0,966;0,963;0,344;0,089;0,206;0,327;50,010;85,900
21,230;0,965;0,963;0,345;0,089;0,206;0,327;50,000;85,400
21,240;0,966;0,962;0,347;0,088;0,207;0,330;50,000;85,100
21,250;0,965;0,962;0,350;0,088;0,207;0,332;50,010;85,200
21,260;0,965;0,962;0,352;0,088;0,207;0,335;50,010;86,000
21,270;0,964;0,963;0,352;0,088;0,206;0,335;50,010;86,200
21,280;0,965;0,967;0,352;0,089;0,207;0,337;50,010;86,000
21,290;0,965;0,962;0,353;0,088;0,207;0,338;50,010;85,900
21,300;0,966;0,962;0,354;0,087;0,207;0,340;50,010;86,900
21,310;0,965;0,962;0,353;0,088;0,207;0,338;50,010;87,800
21,320;0,965;0,962;0,350;0,088;0,207;0,336;50,010;88,300
21,330;0,965;0,962;0,346;0,087;0,207;0,331;50,010;88,200
21,340;0,965;0,962;0,343;0,087;0,207;0,328;50,010;87,700
21,350;0,964;0,967;0,341;0,087;0,208;0,326;50,010;87,200
21,360;0,965;0,967;0,341;0,086;0,208;0,323;50,010;86,500
21,370;0,964;0,962;0,341;0,086;0,208;0,323;50,010;86,200
21,380;0,965;0,967;0,343;0,085;0,208;0,323;50,010;86,100
21,390;0,964;0,967;0,345;0,084;0,207;0,325;50,010;85,900
21,400;0,965;0,967;0,346;0,084;0,208;0,327;50,010;84,000
21,410;0,964;0,967;0,350;0,083;0,208;0,332;50,010;84,600
21,420;0,965;0,967;0,354;0,083;0,208;0,336;50,010;85,300
21,430;0,964;0,967;0,355;0,083;0,208;0,338;50,010;86,700
21,440;0,965;0,967;0,354;0,082;0,208;0,340;50,010;86,300
21,450;0,964;0,967;0,352;0,081;0,208;0,341;50,000;85,800
21,460;0,965;0,972;0,352;0,082;0,208;0,342;50,000;85,600
21,470;0,964;0,972;0,354;0,081;0,208;0,343;50,010;86,100
21,480;0,965;0,967;0,354;0,081;0,208;0,343;50,010;87,800
21,490;0,964;0,967;0,351;0,080;0,208;0,341;50,010;87,500
21,500;0,965;0,967;0,348;0,081;0,208;0,338;50,010;87,900
21,510;0,964;0,967;0,346;0,080;0,208;0,335;50,010;87,400
21,520;0,964;0,967;0,344;0,080;0,208;0,332;50,010;86,900
21,530;0,964;0,967;0,344;0,080;0,208;0,331;50,000;86,100
21,540;0,965;0,967;0,345;0,080;0,208;0,331;50,000;86,100
21,550;0,964;0,967;0,346;0,080;0,208;0,331;50,010;86,500
21,560;0,965;0,967;0,347;0,080;0,208;0,331;50,010;86,900
21,570;0,964;0,967;0,345;0,080;0,208;0,328;50,010;87,700
21,580;0,965;0,967;0,343;0,079;0,208;0,326;50,010;87,700
21,590;0,964;0,967;0,340;0,080;0,208;0,322;50,000;87,700
21,600;0,965;0,972;0,338;0,079;0,208;0,320;50,000;87,500
21,610;0,963;0,972;0,336;0,078;0,208;0,316;50,010;87,800
21,620;0,964;0,972;0,334;0,078;0,208;0,313;50,000;86,600
21,630;0,964;0,967;0,335;0,078;0,208;0,313;50,000;85,400
21,640;0,964;0,967;0,338;0,078;0,208;0,316;50,010;84,900
21,650;0,964;0,972;0,342;0,078;0,208;0,318;50,010;85,200
21,660;0,964;0,967;0,344;0,078;0,207;0,322;50,010;86,500
21,670;0,963;0,967;0,344;0,078;0,207;0,322;50,010;86,600
21,680;0,964;0,967;0,343;0,078;0,207;0,323;50,010;86,100
21,690;0,963;0,972;0,343;0,075;0,207;0,325;50,000;85,500
21,700;0,964;0,972;0,345;0,074;0,207;0,328;50,010;85,000
21,710;0,964;0,972;0,348;0,075;0,207;0,332;50,010;85,500
21,720;0,964;0,972;0,349;0,074;0,206;0,335;50,010;86,600
21,730;0,963;0,973;0,348;0,073;0,205;0,335;50,010;86,600
21,740;0,964;0,972;0,347;0,073;0,206;0,335;50,010;86,300
21,750;0,963;0,972;0,348;0,072;0,206;0,336;50,000;85,900
21,760;0,964;0,972;0,349;0,072;0,206;0,338;50,000;85,200
21,770;0,963;0,972;0,352;0,072;0,206;0,342;50,010;85,400
21,780;0,964;0,972;0,354;0,071;0,206;0,346;50,010;85,300
21,790;0,963;0,972;0,355;0,071;0,206;0,348;50,010;85,700
21,800;0,964;0,972;0,356;0,071;0,206;0,351;50,010;86,100
21,810;0,963;0,973;0,356;0,072;0,205;0,352;50,010;86,700
21,820;0,964;0,977;0,355;0,071;0,206;0,352;50,010;87,500
21,830;0,963;0,972;0,353;0,070;0,206;0,350;50,010;86,900
21,840;0,964;0,972;0,351;0,071;0,206;0,348;50,010;87,700
21,850;0,963;0,972;0,350;0,071;0,206;0,346;50,000;87,500
21,860;0,964;0,972;0,348;0,070;0,206;0,343;50,010;87,100
21,870;0,963;0,972;0,348;0,070;0,206;0,342;50,010;86,200
21,880;0,964;0,977;0,348;0,070;0,207;0,342;50,010;87,000
21,890;0,963;0,972;0,348;0,070;0,207;0,341;50,010;87,100
21,900;0,964;0,972;0,347;0,070;0,207;0,340;50,010;87,900
21,910;0,963;0,972;0,345;0,069;0,207;0,336;50,000;87,200
21,920;0,964;0,976;0,344;0,069;0,208;0,333;50,000;86,900
21,930;0,963;0,976;0,343;0,070;0,208;0,331;50,010;87,700
21,940;0,964;0,976;0,342;0,070;0,208;0,330;50,010;88,000
21,950;0,963;0,976;0,340;0,069;0,208;0,325;50,010;88,600
21,960;0,964;0,972;0,336;0,068;0,208;0,321;50,010;87,700
21,970;0,963;0,976;0,334;0,069;0,208;0,317;50,010;87,200
21,980;0,964;0,976;0,333;0,069;0,208;0,316;50,010;86,300
21,990;0,963;0,976;0,335;0,068;0,208;0,315;50,000;85,900
22,000;0,964;0,976;0,337;0,068;0,208;0,316;50,000;86,000
22,010;0,963;0,972;0,338;0,067;0,208;0,317;50,010;86,100
22,020;0,964;0,976;0,338;0,066;0,208;0,317;50,010;86,100
22,030;0,963;0,976;0,339;0,065;0,208;0,318;50,010;86,400
22,040;0,964;0,976;0,339;0,065;0,208;0,318;50,010;85,900
22,050;0,963;0,976;0,339;0,064;0,208;0,320;50,010;85,500
22,060;0,964;0,981;0,340;0,065;0,208;0,322;50,010;85,000
22,070;0,963;0,977;0,343;0,064;0,207;0,326;50,000;85,300
22,080;0,964;0,981;0,345;0,063;0,208;0,328;50,000;86,000
22,090;0,963;0,981;0,345;0,063;0,208;0,330;50,010;86,400
22,100;0,963;0,976;0,344;0,063;0,208;0,330;50,010;86,700
22,110;0,963;0,976;0,342;0,064;0,208;0,330;50,010;86,500
22,120;0,963;0,981;0,342;0,063;0,208;0,330;50,010;86,400
22,130;0,963;0,976;0,342;0,062;0,208;0,331;50,010;86,600
22,140;0,963;0,976;0,342;0,062;0,208;0,330;50,010;87,000
22,150;0,963;0,981;0,341;0,063;0,208;0,328;50,010;87,300
22,160;0,963;0,981;0,340;0,063;0,208;0,327;50,010;87,200
22,170;0,963;0,977;0,338;0,063;0,207;0,325;50,000;87,200
22,180;0,963;0,981;0,337;0,062;0,208;0,323;50,000;87,100
22,190;0,962;0,981;0,337;0,063;0,207;0,322;50,010;87,100
22,200;0,963;0,977;0,336;0,062;0,207;0,321;50,010;86,700
22,210;0,962;0,977;0,337;0,062;0,206;0,321;50,010;86,200
22,220;0,963;0,977;0,338;0,062;0,207;0,322;50,010;84,800
22,230;0,962;0,981;0,341;0,061;0,207;0,325;50,000;85,900
22,240;0,963;0,976;0,343;0,061;0,208;0,328;50,000;84,900
22,250;0,962;0,981;0,345;0,060;0,207;0,331;50,010;86,500
22,260;0,963;0,981;0,345;0,061;0,208;0,331;50,010;86,200
22,270;0,962;0,981;0,344;0,060;0,207;0,332;50,000;85,800
22,280;0,962;0,981;0,344;0,059;0,207;0,333;50,000;85,800
22,290;0,962;0,981;0,345;0,060;0,208;0,336;50,010;85,600
22,300;0,963;0,981;0,346;0,060;0,208;0,337;50,010;85,900
22,310;0,962;0,981;0,347;0,060;0,207;0,338;50,010;86,400
22,320;0,962;0,981;0,347;0,059;0,208;0,338;50,010;87,300
22,330;0,962;0,976;0,344;0,060;0,207;0,336;50,010;87,400
22,340;0,962;0,976;0,342;0,059;0,207;0,336;50,010;86,800
22,350;0,962;0,981;0,342;0,058;0,207;0,335;50,010;86,200
22,360;0,963;0,981;0,342;0,058;0,208;0,335;50,010;86,200
22,370;0,962;0,981;0,343;0,059;0,207;0,335;50,000;86,700
22,380;0,962;0,976;0,343;0,059;0,207;0,333;50,000;86,900
22,390;0,961;0,981;0,342;0,059;0,207;0,331;50,010;87,400
22,400;0,962;0,981;0,340;0,059;0,207;0,331;50,010;87,100
22,410;0,962;0,981;0,339;0,058;0,207;0,330;50,010;86,500
22,420;0,962;0,981;0,340;0,058;0,207;0,330;50,010;86,300
22,430;0,962;0,981;0,340;0,058;0,207;0,328;50,010;86,400
22,440;0,962;0,981;0,341;0,057;0,207;0,328;50,010;86,900
22,450;0,962;0,981;0,340;0,057;0,207;0,328;50,010;86,900
22,460;0,962;0,981;0,339;0,057;0,207;0,327;50,010;86,900
22,470;0,961;0,981;0,338;0,057;0,207;0,326;50,000;86,900
22,480;0,962;0,981;0,338;0,056;0,208;0,326;50,000;86,400
22,490;0,961;0,981;0,339;0,056;0,207;0,326;50,000;86,200
22,500;0,962;0,981;0,340;0,056;0,207;0,327;50,010;85,900
22,510;0,961;0,981;0,341;0,056;0,207;0,328;50,010;86,000
22,520;0,962;0,981;0,342;0,056;0,207;0,331;50,000;86,100
22,530;0,961;0,981;0,343;0,055;0,207;0,332;50,000;86,200
22,540;0,962;0,981;0,343;0,056;0,207;0,333;50,010;86,500
22,550;0,961;0,981;0,343;0,056;0,207;0,333;50,000;86,900
22,560;0,962;0,981;0,343;0,056;0,207;0,333;50,000;87,000
22,570;0,961;0,981;0,341;0,055;0,207;0,332;50,010;87,300
22,580;0,962;0,982;0,340;0,054;0,206;0,331;50,010;87,500
22,590;0,961;0,982;0,339;0,054;0,206;0,330;50,000;85,900
22,600;0,962;0,982;0,339;0,054;0,206;0,330;50,000;86,300
22,610;0,961;0,982;0,341;0,053;0,206;0,331;50,010;86,200
22,620;0,962;0,982;0,342;0,052;0,206;0,332;50,000;86,300
22,630;0,961;0,987;0,342;0,052;0,206;0,332;50,000;86,600
22,640;0,962;0,982;0,342;0,052;0,205;0,333;50,010;86,500
22,650;0,961;0,987;0,342;0,051;0,206;0,333;50,010;86,200
22,660;0,962;0,987;0,343;0,052;0,206;0,336;50,010;86,100
22,670;0,961;0,987;0,344;0,052;0,206;0,336;50,010;86,300
22,680;0,962;0,987;0,344;0,051;0,206;0,337;50,010;86,500
22,690;0,961;0,987;0,344;0,051;0,206;0,336;50,010;86,800
22,700;0,962;0,982;0,344;0,051;0,206;0,338;50,010;85,700
22,710;0,961;0,982;0,345;0,051;0,206;0,340;50,010;86,100
22,720;0,962;0,987;0,346;0,050;0,206;0,341;50,010;86,500
22,730;0,962;0,982;0,346;0,050;0,206;0,341;50,010;86,700
22,740;0,962;0,982;0,345;0,050;0,206;0,340;50,010;87,600
22,750;0,961;0,987;0,343;0,050;0,206;0,337;50,010;87,600
22,760;0,962;0,987;0,341;0,050;0,206;0,336;50,010;87,400
22,770;0,961;0,987;0,340;0,049;0,206;0,333;50,010;87,000
22,780;0,962;0,987;0,340;0,050;0,206;0,333;50,010;86,300
22,790;0,961;0,987;0,341;0,050;0,206;0,333;50,010;86,500
22,800;0,962;0,982;0,341;0,050;0,205;0,333;50,010;86,700
22,810;0,961;0,982;0,341;0,049;0,205;0,333;50,010;86,700
22,820;0,962;0,987;0,341;0,050;0,206;0,333;50,010;86,700
