t=0  6:46:44,50     26.01.2018;;;;;;;;
time;Ug;Ig;MaxSetUgV/Hz;Qg;If;Uf;Fg Hz;Alpha gr
47,608;1,076;0,000;1,076;0,000;0,360;0,312;48,620;85,600
47,618;1,076;0,000;1,076;0,000;0,360;0,313;48,620;85,600
47,628;1,076;0,000;1,076;0,000;0,360;0,313;48,620;85,600
47,638;1,076;0,000;1,076;0,000;0,360;0,313;48,620;85,600
47,648;1,076;0,000;1,076;0,000;0,360;0,313;48,620;85,600
47,658;1,076;0,000;1,076;0,000;0,360;0,314;48,620;85,600
47,668;1,076;0,000;1,076;0,000;0,360;0,314;48,620;85,600
47,678;1,076;0,000;1,076;0,000;0,360;0,313;48,620;85,600
47,688;1,076;0,000;1,076;0,000;0,360;0,314;48,620;85,600
47,698;1,076;0,000;1,076;0,000;0,360;0,314;48,610;85,600
47,708;1,076;0,000;1,076;0,000;0,360;0,315;48,610;85,600
47,718;1,076;0,000;1,076;0,000;0,360;0,314;48,610;85,600
47,728;1,076;0,000;1,076;0,000;0,360;0,314;48,610;85,800
47,738;1,076;0,000;1,076;0,000;0,360;0,314;48,610;85,800
47,748;1,076;0,000;1,076;0,000;0,360;0,314;48,610;84,100
47,758;1,076;0,000;1,076;0,000;0,360;0,316;48,610;85,800
47,768;1,076;0,000;1,076;0,000;0,360;0,315;48,610;84,300
47,778;1,076;0,000;1,076;0,000;0,360;0,317;48,610;85,900
47,788;1,076;0,000;1,076;0,000;0,360;0,318;48,610;84,300
47,798;1,076;0,000;1,076;0,000;0,360;0,319;48,610;85,900
47,808;1,076;0,000;1,076;0,000;0,360;0,319;48,610;84,400
47,818;1,076;0,000;1,076;0,000;0,360;0,320;48,610;86,100
47,828;1,076;0,000;1,076;0,000;0,360;0,320;48,610;86,100
47,838;1,076;0,000;1,076;0,000;0,360;0,319;48,610;86,100
47,848;1,076;0,000;1,076;0,000;0,360;0,318;48,610;86,100
47,858;1,076;0,000;1,076;0,000;0,360;0,318;48,610;85,900
47,868;1,076;0,000;1,076;0,000;0,360;0,317;48,610;85,800
47,878;1,076;0,000;1,076;0,000;0,360;0,316;48,610;85,600
47,888;1,075;0,000;1,075;0,000;0,360;0,316;48,610;85,800
47,898;1,076;0,000;1,075;0,000;0,360;0,315;48,610;87,400
47,908;1,075;0,000;1,075;0,000;0,360;0,312;48,610;87,100
47,918;1,076;0,000;1,075;0,000;0,360;0,310;48,610;87,000
47,928;1,075;0,000;1,075;0,000;0,360;0,308;48,600;86,700
47,938;1,076;0,000;1,075;0,000;0,360;0,306;48,600;86,600
47,948;1,075;0,000;1,075;0,000;0,360;0,304;48,600;86,400
47,958;1,076;0,000;1,075;0,000;0,360;0,302;48,600;86,200
47,968;1,075;0,000;1,075;0,000;0,360;0,301;48,600;86,100
47,978;1,076;0,000;1,075;0,000;0,360;0,301;48,600;86,000
47,988;1,075;0,000;1,075;0,000;0,360;0,301;48,600;86,000
47,998;1,076;0,000;1,075;0,000;0,360;0,300;48,600;86,000
48,008;1,075;0,000;1,075;0,000;0,360;0,300;48,600;86,000
48,018;1,076;0,000;1,075;0,000;0,360;0,300;48,600;84,400
48,028;1,075;0,000;1,075;0,000;0,360;0,302;48,600;84,600
48,038;1,076;0,000;1,075;0,000;0,360;0,303;48,600;84,600
48,048;1,075;0,000;1,075;0,000;0,360;0,305;48,600;84,800
48,058;1,076;0,000;1,075;0,000;0,360;0,307;48,600;85,000
48,068;1,075;0,000;1,075;0,000;0,360;0,308;48,600;86,700
48,078;1,076;0,000;1,075;0,000;0,360;0,306;48,600;85,100
48,088;1,075;0,000;1,075;0,000;0,360;0,308;48,600;85,100
48,098;1,075;0,000;1,075;0,000;0,360;0,308;48,600;85,200
48,108;1,075;0,000;1,075;0,000;0,360;0,309;48,600;85,200
48,118;1,075;0,000;1,075;0,000;0,360;0,311;48,600;85,400
48,128;1,075;0,000;1,075;0,000;0,360;0,311;48,600;87,000
48,138;1,075;0,000;1,075;0,000;0,360;0,310;48,600;85,500
48,148;1,075;0,000;1,075;0,000;0,360;0,311;48,600;85,400
48,158;1,075;0,000;1,075;0,000;0,360;0,311;48,600;85,400
48,168;1,075;0,000;1,075;0,000;0,360;0,311;48,600;85,500
48,178;1,075;0,000;1,075;0,000;0,360;0,312;48,600;85,600
48,188;1,075;0,000;1,075;0,000;0,360;0,312;48,600;87,000
48,198;1,075;0,000;1,075;0,000;0,360;0,311;48,590;85,500
48,208;1,075;0,000;1,075;0,000;0,360;0,311;48,590;85,500
48,218;1,075;0,000;1,075;0,000;0,360;0,312;48,590;85,500
48,228;1,075;0,000;1,075;0,000;0,360;0,312;48,590;85,500
48,238;1,075;0,000;1,075;0,000;0,360;0,312;48,590;85,600
48,248;1,075;0,000;1,075;0,000;0,360;0,312;48,590;85,600
48,258;1,074;0,000;1,075;0,000;0,359;0,312;48,590;84,000
48,268;1,075;0,000;1,075;0,000;0,360;0,315;48,590;85,600
48,278;1,075;0,000;1,075;0,000;0,360;0,316;48,590;85,900
48,288;1,075;0,000;1,075;0,000;0,360;0,315;48,590;85,900
48,298;1,075;0,000;1,075;0,000;0,359;0,315;48,590;86,100
48,308;1,075;0,000;1,075;0,000;0,360;0,315;48,590;85,900
48,318;1,074;0,000;1,075;0,000;0,359;0,315;48,590;85,900
48,328;1,075;0,000;1,075;0,000;0,360;0,314;48,590;85,900
48,338;1,074;0,000;1,075;0,000;0,359;0,315;48,590;85,900
48,348;1,075;0,000;1,075;0,000;0,360;0,315;48,590;85,800
48,358;1,074;0,000;1,075;0,000;0,359;0,315;48,590;85,900
48,368;1,075;0,000;1,075;0,000;0,360;0,314;48,590;84,300
48,378;1,074;0,000;1,075;0,000;0,359;0,317;48,590;86,100
48,388;1,075;0,000;1,075;0,000;0,360;0,317;48,590;84,500
48,398;1,074;0,000;1,075;0,000;0,359;0,318;48,590;86,100
48,408;1,075;0,000;1,075;0,000;0,360;0,318;48,580;84,700
48,418;1,074;0,000;1,075;0,000;0,359;0,319;48,590;86,300
48,428;1,075;0,000;1,075;0,000;0,360;0,320;48,590;84,600
48,438;1,074;0,000;1,075;0,000;0,359;0,321;48,590;86,300
48,448;1,075;0,000;1,075;0,000;0,360;0,321;48,580;84,700
48,458;1,075;0,000;1,075;0,000;0,360;0,322;48,580;86,400
48,468;1,075;0,000;1,075;0,000;0,360;0,321;48,580;84,800
48,478;1,075;0,000;1,075;0,000;0,360;0,322;48,580;86,300
48,488;1,075;0,000;1,075;0,000;0,360;0,321;48,580;84,800
48,498;1,075;0,000;1,075;0,000;0,360;0,321;48,580;86,300
48,508;1,075;0,000;1,075;0,000;0,360;0,320;48,580;86,200
48,518;1,075;0,000;1,075;0,000;0,360;0,319;48,580;86,100
48,528;1,075;0,000;1,075;0,000;0,360;0,317;48,580;84,600
48,538;1,075;0,000;1,075;0,000;0,360;0,318;48,580;87,500
48,548;1,075;0,000;1,075;0,000;0,360;0,317;48,580;84,400
48,558;1,075;0,000;1,075;0,000;0,360;0,316;48,580;85,900
48,568;1,075;0,000;1,075;0,000;0,360;0,316;48,580;84,400
48,578;1,075;0,000;1,075;0,000;0,360;0,317;48,580;85,900
48,588;1,075;0,000;1,075;0,000;0,360;0,317;48,580;84,300
48,598;1,075;0,000;1,075;0,000;0,360;0,318;48,580;86,100
48,608;1,074;0,000;1,075;0,000;0,359;0,318;48,580;84,600
48,618;1,075;0,000;1,075;0,000;0,360;0,319;48,580;86,100
48,628;1,074;0,000;1,075;0,000;0,359;0,320;48,580;84,600
48,638;1,075;0,000;1,075;0,000;0,360;0,321;48,580;86,200
48,648;1,074;0,000;1,075;0,000;0,359;0,321;48,580;84,800
48,658;1,075;0,000;1,075;0,000;0,360;0,322;48,580;86,200
48,668;1,074;0,000;1,075;0,000;0,359;0,322;48,570;86,200
48,678;1,075;0,000;1,075;0,000;0,360;0,321;48,570;86,300
48,688;1,075;0,000;1,075;0,000;0,360;0,320;48,570;86,300
48,698;1,075;0,000;1,075;0,000;0,360;0,319;48,570;86,100
48,708;1,075;0,000;1,075;0,000;0,360;0,318;48,570;85,900
48,718;1,075;0,000;1,075;0,000;0,360;0,318;48,570;85,800
48,728;1,074;0,000;1,075;0,000;0,359;0,317;48,570;85,900
48,738;1,075;0,000;1,075;0,000;0,360;0,317;48,570;85,800
48,748;1,075;0,000;1,075;0,000;0,360;0,317;48,570;85,800
48,758;1,075;0,000;1,075;0,000;0,360;0,316;48,570;85,800
48,768;1,075;0,000;1,075;0,000;0,360;0,316;48,570;85,800
48,778;1,075;0,000;1,075;0,000;0,360;0,317;48,570;85,800
48,788;1,075;0,000;1,075;0,000;0,360;0,316;48,570;85,600
48,798;1,075;0,000;1,075;0,000;0,360;0,315;48,570;85,800
48,808;1,075;0,000;1,075;0,000;0,360;0,314;48,570;85,800
48,818;1,075;0,000;1,075;0,000;0,360;0,315;48,570;85,600
48,828;1,075;0,000;1,075;0,000;0,360;0,314;48,570;85,500
48,838;1,075;0,000;1,075;0,000;0,360;0,315;48,570;85,600
48,848;1,075;0,000;1,075;0,000;0,360;0,315;48,570;85,800
48,858;1,075;0,000;1,075;0,000;0,360;0,315;48,570;85,600
48,868;1,075;0,000;1,075;0,000;0,360;0,315;48,570;85,600
48,878;1,075;0,000;1,075;0,000;0,360;0,315;48,570;85,800
48,888;1,075;0,000;1,075;0,000;0,360;0,315;48,570;85,800
48,898;1,075;0,000;1,075;0,000;0,360;0,316;48,570;85,600
48,908;1,075;0,000;1,075;0,000;0,360;0,316;48,570;85,600
48,918;1,075;0,000;1,075;0,000;0,360;0,315;48,570;85,800
48,928;1,075;0,000;1,075;0,000;0,360;0,315;48,570;85,800
48,938;1,075;0,000;1,075;0,000;0,360;0,315;48,560;85,500
48,948;1,075;0,000;1,075;0,000;0,360;0,315;48,560;85,800
48,958;1,075;0,000;1,075;0,000;0,360;0,315;48,560;85,600
48,968;1,075;0,000;1,075;0,000;0,360;0,315;48,560;85,600
48,978;1,075;0,000;1,075;0,000;0,360;0,315;48,560;85,500
48,988;1,075;0,000;1,075;0,000;0,360;0,315;48,560;85,800
48,998;1,075;0,000;1,075;0,000;0,360;0,315;48,560;84,200
49,008;1,075;0,000;1,075;0,000;0,360;0,317;48,560;85,800
49,018;1,075;0,000;1,075;0,000;0,360;0,317;48,560;85,800
49,028;1,075;0,000;1,075;0,000;0,360;0,317;48,560;85,800
49,038;1,075;0,000;1,075;0,000;0,360;0,316;48,560;85,800
49,048;1,075;0,000;1,075;0,000;0,360;0,317;48,560;85,800
49,058;1,075;0,000;1,075;0,000;0,360;0,316;48,560;85,800
49,068;1,075;0,000;1,075;0,000;0,360;0,316;48,560;85,800
49,078;1,075;0,000;1,075;0,000;0,360;0,315;48,560;85,800
49,088;1,075;0,000;1,075;0,000;0,360;0,315;48,560;85,600
49,098;1,075;0,000;1,075;0,000;0,360;0,315;48,560;85,600
49,108;1,075;0,000;1,074;0,000;0,360;0,316;48,560;87,300
49,118;1,075;0,000;1,074;0,000;0,360;0,313;48,560;87,200
49,128;1,075;0,000;1,074;0,000;0,360;0,311;48,560;87,000
49,138;1,075;0,000;1,074;0,000;0,360;0,307;48,560;86,700
49,148;1,075;0,000;1,074;0,000;0,360;0,306;48,560;86,600
49,158;1,074;0,000;1,074;0,000;0,359;0,303;48,560;86,400
49,168;1,075;0,000;1,074;0,000;0,360;0,302;48,550;84,600
49,178;1,075;0,000;1,074;0,000;0,360;0,302;48,550;86,100
49,188;1,075;0,000;1,074;0,000;0,360;0,300;48,550;84,400
49,198;1,074;0,000;1,074;0,000;0,359;0,301;48,550;86,100
49,208;1,075;0,000;1,074;0,000;0,360;0,302;48,550;84,600
49,218;1,074;0,000;1,074;0,000;0,359;0,303;48,550;86,300
49,228;1,074;0,000;1,074;0,000;0,359;0,303;48,550;84,800
49,238;1,074;0,000;1,074;0,000;0,359;0,305;48,550;86,400
49,248;1,074;0,000;1,074;0,000;0,359;0,306;48,550;84,800
49,258;1,074;0,000;1,074;0,000;0,359;0,307;48,550;86,600
49,268;1,074;0,000;1,074;0,000;0,359;0,307;48,550;85,100
49,278;1,074;0,000;1,074;0,000;0,359;0,307;48,550;85,100
49,288;1,074;0,000;1,074;0,000;0,359;0,309;48,550;85,100
49,298;1,074;0,000;1,074;0,000;0,359;0,311;48,550;85,400
49,308;1,074;0,000;1,074;0,000;0,359;0,311;48,550;85,500
49,318;1,074;0,000;1,074;0,000;0,359;0,312;48,550;85,500
49,328;1,074;0,000;1,074;0,000;0,359;0,313;48,550;85,500
49,338;1,075;0,000;1,074;0,000;0,360;0,313;48,550;85,600
49,348;1,074;0,000;1,074;0,000;0,359;0,312;48,550;85,600
49,358;1,075;0,000;1,074;0,000;0,360;0,312;48,550;85,500
49,368;1,074;0,000;1,074;0,000;0,359;0,312;48,540;85,500
49,378;1,074;0,000;1,074;0,000;0,359;0,312;48,540;85,600
49,388;1,073;0,000;1,074;0,000;0,358;0,312;48,540;85,600
49,398;1,074;0,000;1,074;0,000;0,359;0,313;48,540;85,500
49,408;1,074;0,000;1,074;0,000;0,359;0,313;48,540;85,600
49,418;1,074;0,000;1,074;0,000;0,359;0,314;48,540;85,800
49,428;1,074;0,000;1,074;0,000;0,359;0,314;48,540;85,800
49,438;1,074;0,000;1,074;0,000;0,359;0,314;48,540;85,600
49,448;1,074;0,000;1,074;0,000;0,359;0,313;48,540;85,800
49,458;1,074;0,000;1,074;0,000;0,359;0,312;48,540;85,900
49,468;1,074;0,000;1,074;0,000;0,359;0,313;48,540;85,800
49,478;1,074;0,000;1,074;0,000;0,359;0,313;48,540;85,600
49,488;1,074;0,000;1,074;0,000;0,359;0,313;48,540;85,600
49,498;1,074;0,000;1,074;0,000;0,359;0,313;48,540;84,200
49,508;1,073;0,000;1,074;0,000;0,358;0,315;48,540;85,800
49,518;1,074;0,000;1,074;0,000;0,359;0,316;48,540;84,200
49,528;1,074;0,000;1,074;0,000;0,359;0,317;48,540;86,100
49,538;1,074;0,000;1,074;0,000;0,359;0,317;48,540;84,400
49,548;1,074;0,000;1,074;0,000;0,359;0,319;48,540;86,100
49,558;1,074;0,000;1,074;0,000;0,359;0,319;48,540;85,900
49,568;1,074;0,000;1,074;0,000;0,359;0,318;48,540;86,100
49,578;1,074;0,000;1,074;0,000;0,359;0,317;48,540;86,100
49,588;1,074;0,000;1,074;0,000;0,359;0,317;48,540;85,900
49,598;1,074;0,000;1,074;0,000;0,359;0,316;48,540;85,800
49,608;1,074;0,000;1,074;0,000;0,359;0,316;48,540;85,900
49,618;1,073;0,000;1,074;0,000;0,358;0,315;48,530;84,300
49,628;1,074;0,000;1,074;0,000;0,359;0,317;48,530;85,800
49,638;1,074;0,000;1,074;0,000;0,359;0,317;48,530;85,800
49,648;1,074;0,000;1,074;0,000;0,359;0,317;48,530;85,900
49,658;1,074;0,000;1,074;0,000;0,359;0,317;48,530;85,900
49,668;1,074;0,000;1,074;0,000;0,359;0,317;48,530;85,800
49,678;1,074;0,000;1,074;0,000;0,359;0,316;48,530;85,800
49,688;1,074;0,000;1,074;0,000;0,359;0,315;48,530;85,800
49,698;1,074;0,000;1,074;0,000;0,359;0,315;48,530;85,800
49,708;1,074;0,000;1,074;0,000;0,359;0,315;48,530;85,600
49,718;1,074;0,000;1,074;0,000;0,359;0,315;48,530;85,800
49,728;1,074;0,000;1,074;0,000;0,359;0,314;48,530;85,800
49,738;1,074;0,000;1,074;0,000;0,359;0,315;48,530;85,600
49,748;1,074;0,000;1,074;0,000;0,359;0,314;48,530;85,600
49,758;1,073;0,000;1,074;0,000;0,358;0,314;48,530;85,600
49,768;1,074;0,000;1,074;0,000;0,359;0,314;48,530;85,800
49,778;1,074;0,000;1,074;0,000;0,359;0,315;48,530;85,600
49,788;1,074;0,000;1,074;0,000;0,359;0,315;48,530;85,600
49,798;1,073;0,000;1,074;0,000;0,358;0,316;48,530;85,800
49,808;1,074;0,000;1,074;0,000;0,359;0,315;48,530;85,800
49,818;1,074;0,000;1,074;0,000;0,359;0,316;48,530;85,800
49,828;1,074;0,000;1,074;0,000;0,359;0,316;48,530;85,800
49,838;1,074;0,000;1,074;0,000;0,359;0,315;48,530;85,800
49,848;1,074;0,000;1,074;0,000;0,359;0,315;48,530;85,800
49,858;1,074;0,000;1,074;0,000;0,359;0,315;48,530;85,600
49,868;1,074;0,000;1,074;0,000;0,359;0,314;48,520;85,600
49,878;1,074;0,000;1,074;0,000;0,359;0,314;48,520;85,800
49,888;1,074;0,000;1,074;0,000;0,359;0,315;48,520;85,800
49,898;1,074;0,000;1,074;0,000;0,359;0,315;48,520;85,600
49,908;1,074;0,000;1,074;0,000;0,359;0,314;48,520;85,800
49,918;1,074;0,000;1,074;0,000;0,359;0,314;48,520;85,600
49,928;1,074;0,000;1,074;0,000;0,359;0,315;48,520;85,600
49,938;1,074;0,000;1,074;0,000;0,359;0,314;48,520;85,600
49,948;1,073;0,000;1,074;0,000;0,359;0,314;48,520;84,100
49,958;1,074;0,000;1,074;0,000;0,359;0,315;48,520;85,800
49,968;1,073;0,000;1,074;0,000;0,358;0,317;48,520;85,800
49,978;1,074;0,000;1,074;0,000;0,359;0,316;48,520;85,800
49,988;1,073;0,000;1,074;0,000;0,358;0,316;48,520;84,400
49,998;1,074;0,000;1,074;0,000;0,359;0,318;48,520;85,900
50,008;1,073;0,000;1,074;0,000;0,358;0,319;48,520;84,400
50,018;1,074;0,000;1,074;0,000;0,359;0,320;48,520;86,100
50,028;1,073;0,000;1,074;0,000;0,358;0,320;48,520;84,700
50,038;1,074;0,000;1,074;0,000;0,359;0,323;48,520;86,400
50,048;1,073;0,000;1,074;0,000;0,358;0,322;48,520;86,400
50,058;1,074;0,000;1,074;0,000;0,359;0,321;48,520;86,300
50,068;1,073;0,000;1,074;0,000;0,358;0,319;48,520;86,300
50,078;1,074;0,000;1,074;0,000;0,359;0,319;48,520;86,100
50,088;1,073;0,000;1,074;0,000;0,358;0,319;48,520;86,100
50,098;1,074;0,000;1,074;0,000;0,359;0,318;48,520;85,900
50,108;1,073;0,000;1,074;0,000;0,358;0,318;48,510;86,100
50,118;1,074;0,000;1,074;0,000;0,359;0,318;48,510;85,800
50,128;1,074;0,000;1,074;0,000;0,359;0,318;48,510;85,800
50,138;1,074;0,000;1,074;0,000;0,359;0,318;48,520;85,800
50,148;1,073;0,000;1,074;0,000;0,359;0,317;48,510;85,800
50,158;1,074;0,000;1,074;0,000;0,359;0,317;48,510;85,800
50,168;1,074;0,000;1,074;0,000;0,359;0,316;48,510;85,600
50,178;1,074;0,000;1,074;0,000;0,359;0,316;48,510;84,300
50,188;1,073;0,000;1,074;0,000;0,358;0,317;48,510;85,800
50,198;1,074;0,000;1,074;0,000;0,359;0,318;48,510;84,300
50,208;1,074;0,000;1,074;0,000;0,359;0,319;48,510;86,100
50,218;1,074;0,000;1,074;0,000;0,359;0,319;48,510;84,600
50,228;1,074;0,000;1,074;0,000;0,359;0,320;48,510;86,100
50,238;1,074;0,000;1,074;0,000;0,359;0,321;48,510;84,600
50,248;1,074;0,000;1,074;0,000;0,359;0,321;48,510;86,100
50,258;1,074;0,000;1,074;0,000;0,359;0,320;48,510;84,700
50,268;1,074;0,000;1,074;0,000;0,359;0,321;48,510;86,100
50,278;1,074;0,000;1,074;0,000;0,359;0,320;48,510;84,600
50,288;1,074;0,000;1,074;0,000;0,359;0,321;48,510;86,200
50,298;1,074;0,000;1,074;0,000;0,359;0,320;48,510;86,300
50,308;1,074;0,000;1,073;0,000;0,359;0,319;48,510;87,600
50,318;1,074;0,000;1,073;0,000;0,359;0,317;48,500;87,400
50,328;1,074;0,000;1,073;0,000;0,359;0,313;48,510;87,200
50,338;1,074;0,000;1,073;0,000;0,358;0,310;48,510;86,900
50,348;1,074;0,000;1,073;0,000;0,359;0,307;48,500;86,600
50,358;1,074;0,000;1,073;0,000;0,359;0,304;48,500;86,500
50,368;1,074;0,000;1,073;0,000;0,359;0,301;48,500;86,300
50,378;1,073;0,000;1,073;0,000;0,358;0,300;48,500;86,000
50,388;1,074;0,000;1,073;0,000;0,359;0,300;48,500;85,800
50,398;1,073;0,000;1,073;0,000;0,358;0,300;48,500;85,900
50,408;1,074;0,000;1,073;0,000;0,359;0,299;48,500;85,800
50,418;1,073;0,000;1,073;0,000;0,358;0,299;48,500;85,800
50,428;1,074;0,000;1,073;0,000;0,359;0,299;48,500;85,700
50,438;1,073;0,000;1,073;0,000;0,358;0,300;48,500;86,000
50,448;1,074;0,000;1,073;0,000;0,359;0,300;48,500;84,400
50,458;1,073;0,000;1,073;0,000;0,358;0,302;48,500;86,100
50,468;1,074;0,000;1,073;0,000;0,359;0,301;48,500;84,600
50,478;1,073;0,000;1,073;0,000;0,358;0,303;48,500;86,200
50,488;1,074;0,000;1,073;0,000;0,359;0,303;48,500;84,800
50,498;1,073;0,000;1,073;0,000;0,358;0,305;48,500;86,400
50,508;1,074;0,000;1,073;0,000;0,359;0,305;48,500;84,800
50,518;1,073;0,000;1,073;0,000;0,358;0,305;48,500;86,600
50,528;1,073;0,000;1,073;0,000;0,358;0,305;48,500;84,900
50,538;1,073;0,000;1,073;0,000;0,358;0,307;48,500;84,900
50,548;1,073;0,000;1,073;0,000;0,358;0,307;48,500;83,500
50,558;1,073;0,000;1,073;0,000;0,358;0,310;48,500;85,400
50,568;1,073;0,000;1,073;0,000;0,358;0,311;48,490;83,900
50,578;1,073;0,000;1,073;0,000;0,358;0,314;48,500;85,600
50,588;1,073;0,000;1,073;0,000;0,358;0,315;48,500;84,300
50,598;1,073;0,000;1,073;0,000;0,358;0,318;48,500;86,100
50,608;1,073;0,000;1,073;0,000;0,358;0,317;48,500;86,100
50,618;1,073;0,000;1,073;0,000;0,358;0,317;48,490;86,100
50,628;1,073;0,000;1,073;0,000;0,358;0,316;48,490;86,100
50,638;1,073;0,000;1,073;0,000;0,358;0,316;48,490;85,900
50,648;1,073;0,000;1,073;0,000;0,358;0,315;48,490;85,900
50,658;1,073;0,000;1,073;0,000;0,358;0,315;48,490;85,900
50,668;1,072;0,000;1,073;0,000;0,358;0,314;48,490;84,300
50,678;1,073;0,000;1,073;0,000;0,358;0,316;48,490;85,800
50,688;1,072;0,000;1,073;0,000;0,358;0,316;48,490;85,900
50,697;1,073;0,000;1,073;0,000;0,358;0,316;48,490;86,100
50,707;1,072;0,000;1,073;0,000;0,358;0,316;48,490;86,100
50,717;1,073;0,000;1,073;0,000;0,358;0,316;48,490;85,900
50,727;1,072;0,000;1,073;0,000;0,358;0,316;48,490;85,900
50,737;1,073;0,000;1,073;0,000;0,358;0,315;48,490;85,900
50,747;1,072;0,000;1,073;0,000;0,358;0,315;48,490;85,900
50,757;1,073;0,000;1,073;0,000;0,358;0,315;48,490;85,900
50,767;1,072;0,000;1,073;0,000;0,358;0,316;48,490;85,900
50,777;1,073;0,000;1,073;0,000;0,358;0,315;48,490;84,300
50,787;1,072;0,000;1,073;0,000;0,358;0,317;48,490;85,800
50,797;1,073;0,000;1,073;0,000;0,358;0,318;48,490;84,300
50,807;1,072;0,000;1,073;0,000;0,358;0,319;48,490;86,100
50,817;1,073;0,000;1,073;0,000;0,358;0,319;48,490;84,600
50,827;1,072;0,000;1,073;0,000;0,358;0,321;48,490;86,200
50,837;1,073;0,000;1,073;0,000;0,358;0,321;48,480;84,700
50,847;1,073;0,000;1,073;0,000;0,358;0,322;48,480;86,400
50,857;1,073;0,000;1,073;0,000;0,358;0,321;48,480;84,800
50,867;1,072;0,000;1,073;0,000;0,358;0,322;48,480;86,400
50,877;1,073;0,000;1,073;0,000;0,358;0,322;48,480;84,700
50,887;1,073;0,000;1,073;0,000;0,358;0,322;48,480;86,400
50,897;1,073;0,000;1,073;0,000;0,358;0,321;48,480;86,400
50,907;1,073;0,000;1,073;0,000;0,358;0,320;48,480;86,200
50,917;1,073;0,000;1,073;0,000;0,358;0,319;48,480;86,100
50,927;1,073;0,000;1,073;0,000;0,358;0,317;48,480;86,100
50,937;1,073;0,000;1,073;0,000;0,358;0,317;48,480;85,900
50,947;1,073;0,000;1,073;0,000;0,358;0,316;48,480;85,800
50,957;1,073;0,000;1,073;0,000;0,358;0,315;48,480;85,800
50,967;1,073;0,000;1,073;0,000;0,358;0,314;48,480;85,800
50,977;1,073;0,000;1,073;0,000;0,358;0,314;48,480;85,600
50,987;1,073;0,000;1,073;0,000;0,358;0,314;48,480;85,600
50,997;1,073;0,000;1,073;0,000;0,358;0,313;48,480;85,600
51,007;1,073;0,000;1,073;0,000;0,358;0,313;48,480;85,600
51,017;1,073;0,000;1,073;0,000;0,358;0,314;48,480;85,600
51,027;1,073;0,000;1,073;0,000;0,358;0,314;48,480;85,600
51,037;1,073;0,000;1,073;0,000;0,358;0,314;48,480;85,800
51,047;1,073;0,000;1,073;0,000;0,358;0,314;48,480;85,600
51,057;1,073;0,000;1,073;0,000;0,358;0,314;48,470;85,600
51,067;1,073;0,000;1,073;0,000;0,358;0,314;48,470;85,800
51,077;1,073;0,000;1,073;0,000;0,358;0,314;48,470;85,800
51,087;1,073;0,000;1,073;0,000;0,358;0,314;48,470;85,600
51,097;1,073;0,000;1,073;0,000;0,358;0,314;48,470;85,600
51,107;1,073;0,000;1,073;0,000;0,358;0,314;48,470;85,800
51,117;1,073;0,000;1,073;0,000;0,358;0,314;48,470;85,600
51,127;1,073;0,000;1,073;0,000;0,358;0,315;48,470;85,600
51,137;1,073;0,000;1,073;0,000;0,358;0,314;48,470;85,800
51,147;1,073;0,000;1,073;0,000;0,358;0,314;48,470;85,800
51,157;1,073;0,000;1,073;0,000;0,358;0,314;48,470;85,600
51,167;1,073;0,000;1,073;0,000;0,358;0,314;48,470;85,600
51,177;1,073;0,000;1,073;0,000;0,358;0,314;48,470;85,600
51,187;1,073;0,000;1,073;0,000;0,358;0,314;48,470;85,800
51,197;1,073;0,000;1,073;0,000;0,358;0,314;48,470;85,600
51,207;1,073;0,000;1,073;0,000;0,358;0,314;48,470;85,600
51,217;1,072;0,000;1,073;0,000;0,358;0,314;48,470;85,800
51,227;1,073;0,000;1,073;0,000;0,358;0,315;48,470;84,100
51,237;1,073;0,000;1,073;0,000;0,358;0,317;48,470;85,800
51,247;1,073;0,000;1,073;0,000;0,358;0,317;48,470;85,900
51,257;1,073;0,000;1,073;0,000;0,358;0,317;48,470;85,900
51,267;1,073;0,000;1,073;0,000;0,358;0,317;48,470;84,300
51,277;1,073;0,000;1,073;0,000;0,358;0,317;48,470;85,800
51,287;1,072;0,000;1,073;0,000;0,358;0,317;48,470;84,400
51,297;1,073;0,000;1,073;0,000;0,358;0,319;48,470;85,900
51,307;1,072;0,000;1,073;0,000;0,358;0,319;48,470;84,400
51,317;1,073;0,000;1,073;0,000;0,358;0,321;48,470;86,100
51,327;1,073;0,000;1,073;0,000;0,358;0,321;48,460;84,700
51,337;1,073;0,000;1,073;0,000;0,358;0,322;48,460;86,300
51,347;1,072;0,000;1,073;0,000;0,358;0,322;48,460;84,700
51,357;1,073;0,000;1,073;0,000;0,358;0,322;48,460;86,400
51,367;1,072;0,000;1,073;0,000;0,358;0,323;48,460;86,400
51,377;1,073;0,000;1,073;0,000;0,358;0,322;48,460;86,300
51,387;1,072;0,000;1,073;0,000;0,358;0,321;48,460;86,200
51,397;1,073;0,000;1,073;0,000;0,358;0,319;48,460;86,200
51,407;1,073;0,000;1,073;0,000;0,358;0,319;48,460;86,100
51,417;1,073;0,000;1,073;0,000;0,358;0,319;48,460;86,100
51,427;1,073;0,000;1,073;0,000;0,358;0,317;48,460;85,900
51,437;1,073;0,000;1,073;0,000;0,358;0,317;48,460;85,800
51,447;1,073;0,000;1,073;0,000;0,358;0,317;48,460;85,800
51,457;1,073;0,000;1,073;0,000;0,358;0,316;48,460;85,600
